生炒	小炒肉:0.55,蛋炒饭:0.50,爆炒:0.86	
芋头	芋圆:0.65,香芋:0.69,磨芋:0.74,毛芋:0.72,魔芋:0.72,芋球:0.71,芋子:0.71,反沙芋:0.71,小芋圆:0.67,芋泥:0.64	大芋圆:0.65,魔芋豆腐:0.65,洋芋:0.63,芋园:0.63,鲜芋:0.61,芋见:0.60,蘑芋:0.60,魔芋结:0.57,薯芋圆:0.57,芋芋:0.57,魔芋条:0.57,仙芋:0.56,紫芋:0.55,鲜芋仙:0.53,香芋丸:0.53,红芋恋:0.52,双芋:0.51,芋奥:0.50
豆花	花田:0.62,豆汤:0.82,蹄花:0.67,桂花酱:0.67,海石花:0.66,蹄花汤:0.58,花菜:0.50,花生汤:0.54,洋芋花:0.57,花生糊:0.57	春田花花:0.57,花生碎:0.57,椰奶花:0.56,石花爽:0.56,桃花泪:0.56,血花:0.55,花生玉浆:0.55,莲花白:0.55,炒腰花:0.55,西兰花:0.53,炝炒莲花白:0.54,花椒鱼:0.53,花花:0.53,黄花:0.53,有机花菜:0.50,蛋花粥:0.50
面片汤	疙瘩汤:0.92,酸辣汤:0.81,腌肉面:0.82,鸡蛋汤:0.80,扯面:0.77,烩面:0.76,鸡蛋面:0.75,蛋花汤:0.72,卤面:0.70,豆腐汤:0.63	
酿三宝	酿苦瓜:0.92,煎酿:0.84,客家酿:0.83	
海参	海鲜:0.69,刺参:0.82,辽参扣:0.73,辽参:0.70,海皇:0.77,海鲜粥:0.74,参鸡汤:0.63,海鲜汤:0.73,鲍参翅肚:0.72,海生:0.50	海草:0.50
豌杂小面	加面:0.72,肥肠面:0.86,担担面:0.78,杂酱:0.87,大肉面:0.74,鸡丝面:0.72,狮子头面:0.62,炒面:0.55,面条:0.50	
咸蛋黄	蟹黄:0.88	
熟地汤	原盅炖汤:0.69	
布丁芋	芋圆烤奶:0.80	
驴鞭	驴肉火烧:0.66,驴腰:0.94,驴肾:0.94,驴蹄筋:0.92,驴口条:0.92,驴肉:0.81,驴肉汤:0.66,驴肉锅:0.62,驴杂汤:0.58,五香驴肉:0.57	
狮头鹅	鹅肉拼:0.88,鹅肉饭:0.79,鹅肉:0.84,鹅肾:0.90,卤鹅肉:0.91,鹅翅饭:0.89,卤水鹅:0.88,鹅脖:0.88,卤鹅饭:0.84,鹅胗:0.76	鹅翅:0.75,卤鹅:0.86,卤水鹅翼:0.84,鹅肾饭:0.80,鹅肾拼:0.78,鹅血:0.74,鹅饭:0.76,潮州鹅:0.76,鹅肝饭:0.76,鹅心:0.76,鹅掌:0.71,鹅熹:0.74,鹅拼:0.74,鹅亦拼:0.71,鹅肉拼猪脚饭:0.68,鹅肠:0.62,鹅肉拼粉肠饭:0.61
排骨酥	盐酥鸡:0.77,大鸡排:0.79	
烤鱼饭	龙利鱼:0.78,无骨鱼:0.84,纸包鱼:0.80,龙虾饭:0.80,巴沙鱼:0.78,骨头饭:0.69,黑虎鱼:0.67,肥牛饭:0.63,鱼块抱鱼糕:0.60,鸡肉饭:0.62	嫩牛饭:0.61,麻辣鱼:0.59,酸菜鱼:0.59,大米饭:0.58,鸡饭:0.56,鱼块:0.52,鸡排饭:0.57,美蛙鱼:0.56,含米饭:0.51,馋嘴鱼:0.51,绸鱼:0.52,牛腩饭:0.51
芸豆面	打卤面:0.75,炸酱面:0.74,鸡蛋面:0.71,焖面:0.69	
海鲜汁	鲜虾滑:0.56	
燃抄手	燃面:0.86	
鸡球	鸡丁:0.51,鸡柳:0.70	
马面鱼	墨鱼仔:0.60,烤秋刀鱼:0.79,多宝鱼:0.77,扁鱼:0.61,鱿鱼:0.60,杂鱼:0.55	
蒜苔	蒜台:0.96,蒜苗:0.93,蒜黄:0.84,大蒜:0.74,大蒜叶:0.80,青蒜:0.82,青大蒜:0.81,蒜薹炒:0.74,蒜台炒:0.74,蒜蓉:0.53	蒜泥:0.57,牛肉炒大蒜:0.71,青蒜炒咸肉:0.70,紫菜苔:0.66,大蒜炒咸肉:0.65,鲜蒜黄:0.63,瓣蒜约:0.64,蒜泥拆骨肉:0.54
枣糕	蛋糕:0.74,枣泥:0.94,脆皮蛋糕:0.90,槽子糕:0.89,枣花酥:0.88,枣泥酥:0.87,枣泥方:0.87,蒸蛋糕:0.85,松糕:0.86,长白糕:0.85	枣泥饼:0.84,鸡蛋糕:0.80,小蛋糕:0.78,黄糕:0.74,绿豆糕:0.74,油枣:0.74,戚风蛋糕:0.74,蛋糕卷:0.72,发糕:0.56,枣沙:0.70,脆枣:0.68,米糕:0.68,仙豆糕:0.68,炸糕:0.68,豆花糕:0.67,桂花糕:0.66,乳酪蛋糕:0.65,冰糕:0.62,山楂糕:0.62,巧克力蛋糕:0.61,方糕:0.56,条头糕:0.60,南瓜糕:0.60,紫薯糕:0.59,寸小蛋糕:0.59,沙枣:0.56,芝士蛋糕:0.58,红糖糕:0.56,红豆糕:0.55,红枣:0.54,黑糯米糕:0.52,蛋糕杯:0.52,杂粮糕:0.51
腊八粥	不点粥:0.77,红枣粥:0.86,枸杞粥:0.78,鱼片粥:0.53	
三杯鸡饭	鸡排:0.65,菜饭:0.72,焖饭:0.61	
鹅肝	鹅肉:0.62,鹅肾:0.71,鹅心:0.69,安康鱼肝:0.72,鮟鱇鱼肝:0.71,鹅翅:0.65,鹅肠:0.65,烧鹅饭:0.63,鹅腿:0.70,鹅头:0.62	鹅胗:0.67,烧鹅腿饭:0.65,烧鹅:0.66,鹅亦:0.65,鹅肾饭:0.66,潮州鹅:0.65,鹅脚:0.65,吴山贡鹅:0.65,卤鹅脖:0.64,鹅杂:0.62,卤鹅掌:0.62,鹅腿饭:0.62,鹅舌:0.63,烤鹅:0.63,鹅脖:0.63,鹅血:0.55,鹅掌:0.55,卤鹅肾:0.60,卤鹅翅:0.61,卤鹅肉:0.59,鹅拼:0.59,鹅脖子:0.60,卤鹅:0.56,贡鹅:0.59,烧鹅腿:0.59,卤鹅头:0.57,鹅蛋:0.51,白切鹅杂:0.56,鹅肉拼:0.54,卤鹅胗:0.55,老鹅:0.53,鹅爪:0.53,烧鹅拼叉烧:0.52
龙虾球	虾卷:0.81,虾糕:0.88	
无骨	鸡软骨:0.68,脆骨:0.68,有骨:0.84,鸡叉骨:0.83,带骨:0.78,骨肉相连:0.75,脆骨肠:0.71,去骨:0.68,鸡脆骨:0.66,去骨凤爪:0.57	去大骨:0.53,骨肉:0.53
墨鱼面	肉酱面:0.58,意面:0.72,三文鱼:0.53,捞面:0.80	
奶提	红豆奶茶:0.62	
手工面	鸡蛋面:0.71,炒面:0.62,加面:0.84,面汤:0.88,汤面:0.75,粉面:0.88,湿面:0.87,面条:0.81,细面:0.85,肉丝面:0.63	水面:0.87,切面:0.85,麦面:0.82,刀削面:0.75,卤面:0.84,干面:0.83,粗面:0.83,三鲜面:0.77,杂酱面:0.74,烩面:0.78,捞面:0.72,素面:0.80,竹升面:0.81,面块:0.79,瘦肉面:0.79,砂锅面:0.75,疙瘩面:0.78,汤碗面:0.78,圆面:0.77,哨子面:0.73,扯面:0.67,伊面:0.76,牛杂面:0.74,臊子面:0.63,沙茶面:0.75,猪肝面:0.68,蔬菜面:0.73,宽面:0.74,面疙瘩:0.72,烩面片:0.71,蛋面:0.72,骨汤面:0.71,菠菜面:0.72,炒面加量:0.72,云吞面:0.71,杂面:0.71,炸酱面:0.61,腌面十:0.70,豌豆面:0.70,猪肚面:0.70,肥肠面:0.70,大排面:0.63,扁扁面:0.69,腌面:0.69,炝锅面:0.69,腌肉面:0.69,干拌面:0.55,小排面:0.65,小面:0.68,豆面:0.68,阳春面:0.67,哨面:0.63,热干面:0.65,干捞面配:0.65,油渣面:0.64,凉拌面:0.65,乌冬面:0.63,蛋炒面:0.64,拌面:0.52,皮卷面:0.62,油泼面:0.60,酥鱼面:0.63,肉片面:0.64,香菇面:0.64,烧鸭面:0.64,蛋肉炒面:0.64,肠面:0.64,牛腩面:0.63,腰花面:0.63,笋干面:0.62,糊涂面:0.63,素椒杂酱面:0.63,菌菇面:0.61,凉面:0.61,波纹面:0.62,裤带面:0.61,鸡丝面:0.62,炒拉面:0.62,酱排面:0.61,砂锅烩面:0.61,牛肉炒面片:0.60,蚬子面:0.60,油泼辣子面:0.60,老汤面:0.60,削面:0.60,干捞面:0.59,鱼面:0.58,肉面:0.58,干挑面:0.59,炒面皮:0.58,酸菜面:0.57,公仔面:0.58,九峰本地面:0.58,肉炒面:0.58,牛肉炒刀削面:0.58,重庆小面:0.57,排骨面:0.52,梅菜扣肉面:0.56,鸡汤面:0.56,炒面片:0.54,擀面皮:0.54,牛肉拉面:0.54,黄鱼面:0.55,卷面:0.55,片面:0.55,捞面配:0.53,小排河虾面:0.54,拉面:0.54,挑面:0.54,泡面:0.54,营养面:0.52,爆鱼面:0.52,面片:0.51,泼面:0.50,酱面:0.50,里面:0.50
暖瓶	保温瓶:0.91,保暖棉:0.66,保暖:0.62	
草莓奶茶	烧仙草:0.83,双皮奶:0.70,鲜奶:0.57,奶盖:0.61,红茶:0.69,牛奶:0.68,蜂蜜柚子茶:0.71,奶昔:0.74,椰奶:0.69,烤奶:0.67	燕麦奶绿:0.70,奶绿:0.70,脏脏茶:0.66,水果茶:0.61,柠檬红茶:0.65,柠檬茶:0.60,冰茶:0.60,绿茶:0.56,炒酸奶:0.59,枣茶:0.61,奶冻:0.59,珍奶:0.56,乌龙茶:0.55,蓝莓雪泡:0.54,鲜柠檬红茶:0.54,珍珠奶绿:0.54,芝芝莓莓:0.51
什锦面	拌面:0.74,排骨面:0.76,鸡蛋面:0.70,汤面:0.76,煨面:0.69	
炒果	炒粿:0.89,芥兰炒粿条:0.89,湿炒粿:0.89,炒粿条:0.87,炒米粉:0.77,湿炒牛河:0.77,炒饭:0.50	
胡桃	黄桃:0.51,桃酥:0.51	
麻园	芝麻包:0.80,炸麻团:0.68	
筒子	筒骨粉:0.83,筒骨:0.83	
米花糖	麻花:0.77,硬豆根糖:0.71	
皮肚面	六鲜面:0.94,三鲜面:0.80,腰子面:0.90,全福面:0.88,肉圆面:0.88,熏鱼面:0.85,腰花面:0.84,猪肝面:0.80,小排面:0.80,大肉面:0.82	爆鱼面:0.83,汤面:0.81,九鲜面:0.80,大肠面:0.80,大排面:0.79,肉丝面:0.64,炒面:0.74,青菜面:0.75,面疙瘩:0.75,鲜面:0.70,腰片面:0.71,混沌面:0.70,面面:0.69,肥肠面:0.67,手擀面:0.68,水面:0.62,鸡蛋面:0.59,面条:0.55,拌面:0.57,虎皮蛋:0.51
蒸米丝	蒸面:0.82,蒸凤爪:0.51	
无刺水煮鱼	麻辣鱼:0.77,鱼多多:0.81	
红膏蟹	花蟹:0.86	
卤鸭头	鸭爪:0.85,鸭肠:0.73,鸭脖:0.63,卤鸡爪:0.93,鸭脚:0.87,鸭翅:0.64,卤鸡脚:0.93,卤鸡胗:0.95,卤鸡尖:0.95,鸭心:0.81	卤鸡腿:0.84,鸭胗:0.80,卤海带:0.91,卤翅尖:0.90,鸭架:0.81,卤猪蹄:0.89,卤猪舌:0.88,绝味鸭脖:0.85,鸭掌:0.64,卤猪耳:0.84,卤鸡翅:0.85,卤笋:0.86,卤豆干:0.85,鸭肝:0.81,老卤:0.82,鸭锁骨:0.62,鸭胃:0.82,鸭食管:0.80,鸭肾:0.80,鸭珍:0.78,鸭脖子:0.79,黑鸭:0.63,卤鸡蛋:0.70,卤猪:0.77,鸭爪子:0.76,鸭骨架:0.76,鸭肚:0.75,卤水鹅:0.72,卤味:0.70,酱辣鸭脖:0.70,盐水鸭:0.70,鸭腿:0.65,招牌鸭食管:0.65,全鸭:0.67,鸭全翅:0.67,鸭舌:0.61,鸭菌:0.66,烤鸭:0.62,九三卤:0.61,卤藕:0.60,微辣卤:0.63,卤莲藕:0.63,咸鸭蛋:0.63,卤蛋:0.55,鸭肫:0.55,香辣鸭:0.61,卤粉:0.61,烧鸭饭:0.56,黑鸭翅中:0.54,鸭半只:0.55,卤鸡腿饭:0.53,鸭肉:0.53,鸭血粉丝汤:0.52,周黑鸭:0.52,老鸭粉丝汤:0.52,片皮烤鸭半只:0.52,辣卤:0.50,鸭血:0.51,番鸭:0.51,烤鸭饭:0.50
锅包肉	溜肉段:0.93,鱼香肉丝:0.72,肉段烧茄子:0.95,水煮肉片:0.82,京酱肉丝:0.89,熘肉段:0.94,干锅:0.59,木须肉:0.90,老式溜肉段:0.97,樱桃肉:0.96	软炸肉:0.96,护心肉黄磨粉:0.96,东北溜肉段:0.93,糖醋肉段:0.93,焦熘肉段:0.93,干炸肉段:0.94,塌肉片:0.94,焦溜肉段:0.92,肉段小土豆:0.93,溜肉片:0.93,压锅鸡手:0.93,传统溜肉段:0.92,老式熘肉段:0.92,老肉豆腐:0.92,滋味肉:0.89,肉段:0.87,葱爆肉:0.91,扒肉条:0.91,软炸肉段:0.91,尖椒拆骨肉:0.91,肉沫扒茄子:0.90,干炸肉:0.90,葱爆拆骨肉:0.90,一锅出:0.87,红烧肉焖蛋:0.89,小份溜肉段:0.88,护心肉烧腐竹:0.89,扒肉豆腐:0.89,护心肉炒尖椒:0.88,压锅鱼:0.88,熘肉片:0.88,肉沫茄条:0.86,肉段茄子:0.83,红烧肉闷蛋:0.87,锅塌里脊:0.87,肉末茄条:0.86,蒜泥拆骨肉:0.86,五花肉烧豆角:0.86,苜蓿肉:0.86,肉煅烧茄子:0.86,传统熘肉段:0.86,豆片肉:0.86,护心肉:0.83,肉末土豆泥:0.85,小盘溜肉段:0.85,肉段烧茄条:0.85,肉丝芸豆丝:0.85,肉丝炒蒜苗:0.85,肉段烧土豆:0.85,锅塌豆腐:0.85,红烧肉烧豆角:0.84,坛肉闷蛋:0.84,烧溜肉段:0.84,红焖肉烧豆角:0.84,压锅:0.79,锅塌尖椒:0.83,小份熘肉段:0.83,水煮肉:0.82,家常溜肉段:0.83,川白肉:0.82,肉皮烧豆角:0.83,红焖肉焖:0.83,松肉:0.83,汆白肉:0.82,酸菜汆白肉:0.82,红烧肉烧土豆:0.82,东北熘肉段:0.82,土豆炖牛肉:0.82,辣子肉段:0.82,氽白肉:0.82,锅塔:0.82,菠萝咕唠肉:0.82,辣丝肉:0.82,拆骨肉炖酸菜:0.81,酸菜炒肉粉:0.81,五花肉炒尖椒:0.81,孜然肉段:0.81,红烧肉:0.67,肉段地三鲜:0.80,包心菜炒粉条:0.80,咕唠肉:0.80,老厨溜肉段:0.80,五花肉炖酸菜:0.79,嘎巴锅:0.79,肉丝炒粉条:0.79,新式溜肉段:0.79,古老肉:0.78,小炖肉:0.78,铁锅海杂鱼:0.78,东北酸菜汆白肉:0.78,老东北溜肉段:0.78,香辣肉段:0.77,锅叉子:0.77,肉沫扒茄条:0.76,咕咾肉:0.75,包菜炒粉条:0.76,肉煅:0.76,铁锅鲽鱼头:0.76,红焖肉:0.75,肉段烧:0.75,一锅香:0.75,炒手撕包菜:0.75,红烧肉炖干豆角:0.75,粉条肉:0.74,过油肉:0.74,五花肉扒:0.74,老家溜肉段:0.74,肉段烧豆角:0.74,烧羊肉:0.74,孜然羊肉:0.70,手撕包菜:0.67,烧肉段:0.73,咕老肉:0.73,肉焖:0.73,大锅菜:0.73,辣肉段:0.73,东北特色溜肉段:0.72,铁锅:0.72,糖醋肉:0.72,肘肉:0.72,坛肉:0.71,小炒肉:0.64,肉沫茄墩:0.71,拆骨肉:0.70,小厨熘肉段:0.71,酱肉丝:0.70,一锅炖:0.70,手撕肉:0.70,红烧肉烧腐竹:0.70,五花肉炒:0.69,羊杂锅:0.69,五花肉炒粉条:0.69,铁锅炖:0.67,炖牛肉:0.67,小锅靠:0.67,蛤蜊肉:0.67,虾爬肉:0.67,杂粮包:0.66,红烧肉焖:0.66,老家嘎巴锅:0.66,肉沫扒:0.66,炒五花肉:0.65,小酥肉:0.65,肘子肉:0.65,肉炒:0.61,地锅鸡:0.65,炸肉:0.65,红焖肉烧:0.65,红烧肉炖油豆角:0.65,银锅:0.65,红焖肉炖:0.65,五花肉:0.57,红烧肉闷:0.64,肉盖饭:0.64,炸酥肉:0.64,肉冒:0.64,炖肉:0.64,熘肉段烧茄子:0.64,肉冻:0.64,木耳炒肉:0.63,帅哥熘肉段:0.63,老式汆白肉:0.63,肉丝拌苦苣:0.63,红烧肉炖:0.62,牙签肉:0.62,咕噜肉:0.62,肉皮炒:0.62,豆腐锅:0.62,铁锅排骨:0.62,辣椒炒拆骨肉:0.62,肉丝炒茄丝:0.62,一品锅:0.61,铁锅鸡:0.61,酸豆角炒肉沫:0.61,排骨锅:0.61,石锅:0.60,肉皮冻:0.60,东坡肉:0.60,平菇肉片:0.60,肉沫扒全茄:0.60,牛腩锅:0.60,驴肉:0.58,锅仔:0.59,肉丁:0.58,香辣肉:0.59,帅哥溜肉段:0.59,干锅鱼:0.59,铁锅柴鸡:0.59,肉皮:0.58,头肉:0.58,锅烙:0.57,木耳肉片:0.58,粉条锅:0.58,粉丝锅:0.58,平锅:0.58,酱牛肉:0.57,梅菜扣肉:0.57,巴脑锅:0.57,熏肉:0.56,肉丸子:0.57,溜肉段地三鲜:0.57,丸子锅:0.57,肉沬茄子:0.57,猪头肉炒:0.56,扒肉:0.56,皮肉:0.56,腌肉:0.56,辣椒炒肉:0.55,烤羊肉:0.55,肉丝跑蛋:0.55,干锅虾:0.55,干锅鱼杂:0.55,白肉:0.53,石锅拌饭:0.52,滑肉:0.54,牛头肉:0.54,猪头肉:0.52,肉条:0.53,小牛肉:0.53,毛肚锅:0.53,土豆肉片:0.53,肉拌饭:0.53,酱猪头肉:0.53,干锅鸡:0.53,包菜:0.51,炝锅:0.52,把子肉:0.52,白菜肉:0.51,莴笋肉片:0.51,肉炒面:0.50,韭菜肉:0.50,五香驴肉:0.50,包饭:0.50
红豆包	菠萝包:0.83,奶黄包:0.81,面包:0.74,核桃包:0.89,肉包:0.71,鲜肉包:0.75,流沙包:0.87,叉烧包:0.80,奶油包:0.78,菜包:0.76	方包:0.76,灌汤包:0.62,奶酪包:0.71,粉丝包:0.66,牛肉包:0.66,香包:0.60
香肠	烤肠:0.85,火腿肠:0.86,肉肠:0.82,腊肠:0.83,热狗肠:0.85,蜡肠:0.85,广式腊肠:0.82,牛肉肠:0.82,麻辣肠:0.79,鸡肉肠:0.77	迷你肠:0.77,纯肉肠:0.75,干肠:0.76,红肠:0.74,脆骨肠:0.70,脆皮肠:0.72,煎烤肠:0.75,脆肠:0.75,玉米肠:0.71,熏肠:0.73,肉枣肠:0.74,鸭肠:0.63,金锣王火腿肠:0.69,盘肠:0.68,一口肠:0.60,早餐肠:0.64,地道肠:0.65,甜肠:0.63,烧烤肠:0.63,卤肥肠:0.62,炸肠:0.58,狗肠:0.62,猪大肠:0.62,花花肠:0.61,肥肠:0.53,粉肠:0.58,鸭肠串:0.57,鱼肠:0.53,开花肠:0.53,蛋肠:0.55,麦穗肠:0.54,卤鸭肠:0.53,猪小肠:0.52,卤大肠:0.51
四果	水果捞:0.73,椰果:0.51	
木樨肉	鱼香肉丝:0.63,锅包肉:0.82,京酱肉丝:0.78,肉段小土豆:0.86,肉段烧茄子:0.83,肉沫茄条:0.83,软炸肉:0.83,溜肉段:0.77,熘肉段:0.80,烩松肉:0.82	苜蓿肉:0.80,牛肉盖饭汤:0.79,肉段茄子:0.77,过油肉:0.76,拆骨肉炖酸菜:0.77,水煮肉片:0.67,肉段:0.75,糖醋肉段:0.76,水煮肉:0.75,酸菜汆白肉:0.75,肉丝炒粉条:0.73,护心肉:0.66,孜然羊肉:0.65,拆骨肉:0.66,红烧肉:0.55,肉盖饭:0.65,小炒肉:0.56,京烧羊肉:0.63,粉条肉:0.62,古老肉:0.61,炒五花肉:0.59,肉炒:0.57,肉沫涨蛋:0.58,坛肉:0.56,咕咾肉:0.56,平菇肉片:0.55,爆牛肉:0.54,坛子肉:0.53,肘子肉:0.53,盐煎肉:0.52,白肉:0.51,滑肉:0.52
土豆片炒鸡	炒木耳:0.63	
葵瓜子	南瓜籽:0.73	
雨衣	雨鞋:0.87,雨披:0.94,防雨鞋套:0.79,雨伞:0.82,雨具:0.84,雨鞋套:0.72	
牛肉板面	加面:0.81,把子肉:0.70,宽面:0.72,饸饹面:0.85,麻辣面:0.88,炸酱面:0.75,凉拌面:0.79,油泼面:0.82,饸烙面:0.85,手擀面:0.83	肉夹馍:0.73,麻酱面:0.83,羊杂面:0.83,细面:0.57,肉加馍:0.81,面皮:0.79,烧饼加肉:0.80,大牛杂:0.80,重庆小面:0.79,加肉:0.79,面条:0.69,烧饼夹肉:0.79,擀面皮:0.79,朝鲜面:0.78,单加面:0.78,驴肉火烧:0.76,刀削面:0.77,油泼辣子面:0.77,鸡块面:0.76,肉夹馍加肉:0.76,白吉馍夹肉:0.76,冷面:0.76,版面:0.75,肉夹馍纯瘦:0.74,削面:0.74,杂酱面:0.74,烤冷面:0.73,火烧夹肉:0.73,凉面:0.70,砂锅面:0.72,鸡蛋面:0.67,肉丸子:0.61,小面:0.71,担担面:0.70,杂面:0.71,炒面:0.58,打卤面:0.69,肥肠面:0.69,纯肉火烧:0.67,大碗面:0.65,肉烧饼:0.64,甏肉:0.65,肉卤:0.65,素面:0.65,坛肉:0.65,热干面:0.64,细面条:0.62,杨陵蘸水面:0.64,方便面:0.63,菠菜面:0.63,拌面:0.57,焖子肉:0.62,纯瘦肉:0.62,黄面:0.62,羊肉汤:0.61,大肉:0.59,蛋炒面:0.59,鸡蛋炒刀削面:0.59,酱五花肉:0.58,拉面:0.56,肉炒饼:0.57,精肉:0.54,汤面:0.56,鸡腿面:0.56,兰州拉面:0.56,纯肉:0.55,青菜面:0.54,鸡汤面:0.52
筋饼	春饼:0.93,单饼:0.95,葱花饼:0.88,油饼:0.87,家常饼:0.88,发面饼:0.88,油梭子饼:0.88,吊炉饼:0.86,糖饼:0.84,糖酥饼:0.85	大饼:0.84,素馅饼:0.84,卷饼加肠:0.83,春饼十:0.83,烙饼:0.83,鸡蛋饼:0.80,酱香饼:0.82,卷饼:0.72,草帽饼:0.82,熏肉大饼:0.82,糖油饼:0.81,豆沙饼:0.80,白糖饼:0.80,现烙春饼:0.79,烧饼:0.77,N张饼:0.75,金丝饼:0.75,葱油饼:0.73,油酥饼:0.74,馅饼:0.67,鸡蛋灌饼:0.73,饼子:0.73,手撕饼:0.72,张春饼:0.72,肉馅饼:0.71,煎饼:0.66,杂粮煎饼:0.66,紫薯饼:0.66,玉米饼:0.65,卷饼加蛋加:0.65,煎饼果子:0.63,卷饼菜:0.62,烤饼:0.62,红豆饼:0.60,南瓜饼:0.57,糯米饼:0.57,芝麻饼:0.56,土豆饼:0.56,炒饼:0.55,蛋饼:0.53,鱿鱼饼:0.53,肉饼:0.52,葱饼:0.52,椒盐饼:0.52,蛋炒饼:0.51
臭豆腐	臭干:0.63,刷臭酱:0.66,臭酱:0.64,臭干子:0.58,臭味:0.62,双臭:0.53	
钉螺煲	螺丝:0.82	
凳子	小凳:0.94,大方凳:0.89,长方凳:0.86,折叠凳:0.97,塑料凳:0.96,刷子:0.86	
电热宝	电暖袋:0.94,热水袋:0.81	
酱牛肉	猪头肉:0.86,酱香:0.66,酱鸡爪:0.81,酱猪蹄:0.91,牛肚:0.67,肉皮冻:0.89,酱肘子:0.89,酱猪手:0.89,五香驴肉:0.90,酱肘花:0.90	酱鸡胗:0.90,牛蹄筋:0.68,头肉:0.88,牛腱子:0.76,酱棒骨:0.82,牛腱:0.80,肉拼盘:0.85,酱鸡架:0.84,牛建子:0.84,牛健:0.83,酱鸭头:0.83,熏酱:0.81,酱鸭膀:0.81,五香肉:0.82,拌牛肚:0.80,酱鸭:0.72,麻酱:0.70,酱羊蹄:0.79,牛肝:0.79,蘸酱菜:0.79,酱骨棒:0.79,腱子肉:0.78,蘸酱:0.67,酱大骨:0.74,肉肚:0.75,卤牛健:0.74,驴肉:0.72,炸酱面:0.57,秘制酱:0.73,香麻牛肝:0.71,酱鸡:0.71,酱大骨头:0.69,酱骨架:0.69,羊肉:0.53,羊头肉:0.69,熏肉:0.67,护心肉:0.65,鱼香肉丝:0.53,酱瓜:0.67,肘花肉:0.66,松肉:0.64,本帮酱鸭腿:0.64,牛板筋:0.62,酱辣椒:0.65,卤猪头肉:0.65,走油肉:0.61,肴肉:0.64,蛤喇肉:0.63,肉皮:0.61,锅包肉:0.57,辣酱:0.58,牛筋:0.54,酱鸭腿:0.61,牛舌:0.59,沾酱:0.59,孜然羊肉:0.54,鸡蛋酱:0.57,牛杂:0.55,烤肉:0.55,香辣酱:0.56,木须肉:0.51,水煮肉片:0.51,大酱:0.54,滋味肉:0.54,东坡肉:0.53,炸酱:0.52,葱酱:0.52,肉肠:0.50,肉蒜肠:0.51,牛百叶:0.51,羊羔肉:0.51,酱味:0.50
干海带	干香菇:0.89	
日本	熊本:0.51	
硫磺皂	香皂:0.70,药皂:0.92,皂盒:0.65,香皂盒:0.62,透明皂:0.51	
笋尖	竹笋:0.87,脆笋:0.80,青笋:0.61,酸辣笋:0.51,笋片:0.83,笋干:0.61,莴笋:0.61,梅菜笋丝:0.57,冬笋:0.55,雪菜笋丝:0.54	
花生苗	有机花菜:0.88,西兰花:0.73	
炒花蛤	炒蛋:0.64,爆炒:0.81,炒丁螺:0.91,炒田螺:0.90,辣炒:0.75,炒钉螺:0.91,炒鱿鱼:0.92,炒蛏子:0.86,花菜:0.62,炒青菜:0.85	炒大肠:0.86,炒肉片:0.75,炒肉丝:0.69,炒白菜:0.80,西红柿炒蛋:0.68,炒时蔬:0.79,大蒜炒三层肉:0.78,清炒苦瓜:0.77,腰花:0.70,炒土豆丝:0.73,清炒:0.72,黄花鱼:0.53,炒咸肉:0.69,炒肉:0.57,韭菜炒鸡蛋:0.65,炒牛肉:0.64,炒木耳:0.64,炒腊肉:0.63,油蛤:0.62,炒粉条:0.58,酸菜炒回锅肉:0.57,蛋炒饭:0.51,松花蛋:0.54,酸包菜炒:0.50
生肉包	奶黄包:0.79,皮蛋瘦肉粥:0.70	
油面筋塞肉	百叶包肉:0.91,红烧肉:0.54,咸肉菜饭:0.59,油焖茄子:0.50,走油:0.50,扎肉:0.63,咸肉:0.59,肉皮:0.59,鱼香肉丝:0.57,辣肉:0.53	肉饼:0.51,咸菜肉丝:0.50
普洱茶	熟茶:0.89,红茶:0.58,铁观音茶:0.90,七子饼茶:0.77,安吉白茶:0.82,龙井茶:0.81,乌龙茶:0.65,乌龙奶茶:0.67,养生茶:0.71,牛乳茶:0.67	白茶:0.55,春茶:0.56,柠檬茶:0.59
